train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
464459	Tiger Eye Stone Lion Bracelet 2pcs	1	Women/Jewelry/Rings		16.0	1	"Men's Women Lava Tiger Eye Stone Lion Buddha Beaded Elastic Bracelet Bangle 2pcs Men's Women Lava Tiger Eye Stone Lion Buddha Beaded Elastic Bracelet Bangle 2pcs Color:Black;Brown Material: Lava/Tiger Eye Stone+Alloy Size:8.7""(22cm)*0.31""(8mm) Beads Width:0.31""(8mm) Weight: 10g(Approx) This bracelet is 100% Brand New And High quality.Its special design will make you look unique. It is a good gift for your lover,family,cowoker,friends.It make you charm and elegant."
294698	Bundle of pads & liners	2	Other/Daily & Travel items/Personal Care	Always	12.0	1	Off-brand Up&Up -64 heavy (super) ultra thin pads in two boxes -72 regular ultra thin pads in two boxes -foam core -absorbs up to 10 times its weight -ultra thin with flexible fit -individually wrapped Always -54 long liners in one box -LeakGuard Core + Barriers help to keep dry •A few boxes have cosmetic flaws - these do not affect the pads and liners•
981287	Gold Plastic Angels Ornaments (16)	3	Home/Seasonal Décor/Christmas		14.0	0	"Gold Plastic Angels Ornaments (16) Price dropped!!!!! USED, some need to be repainted, measures about 4"" tall and 3"" wide Please see my other listings for more Christmas items:)"
808057	Kendall & Kylie Pink Cardigan	2	Women/Sweaters/Cardigan	Kendall & Kylie	12.0	0	M/L size cardigan from the Kendall & Kylie Pacsun Holiday collection. Never worn, never used and no holes / rips. Cute n slightly oversized ?
609293	2x v9 Samsung/android cable chargers	1	Electronics/Cell Phones & Accessories/Chargers & Cradles		7.0	1	Dear customer, I try my best to make my customer happy 100% after you purchased my item.Our product is 100% tested before shipped. All of my listings and brand new stuff, and everything is free shipping and handle. If you want to make a bundle and discount please contact me. We put buyer's satisfaction at top priority. If you're not pleased with your purchases, please make sure contacting us before leave a feedback,we'll be happy to solve any problem and concern from you!!! (ALL OF OURS LISTING WILL RAISE UP 1$, FOR THE SELLING FEE, HOPE YOU GUYS DONT MIND AND KEEP BUYING FROM US!! THANKYOU VERY MUCH FOR KEEP BUYING OUR PRODUCT!!) PLEASE LEAVE A FEED BACK
179773	Free ship Smashbox Primer	1	Beauty/Makeup/Face	Smashbox	10.0	1	New smashbox Photo finish foundation primer .25 fl oz Bundles for less!
614616	Neon floral bikini set Victoria's Secret	2	Women/Swimwear/Two-Piece	Victoria's Secret	24.0	1	Neon floral each piece can be sold separate but if together there will be a discount the top is a 32b and has bombshell push-up (2 cup size) and the bottoms are a small
365711	iPhone 6/6S PLUS Case	3	Electronics/Cell Phones & Accessories/Cell Phone Accessories		14.0	0	Otterbox case for 6/6s plus
773591	(L)	2	Women/Sweaters/Other		14.0	0	EUC (L) Sprint Girl boutique white long sleeve cover up jacket. Side pockets. Sleeves and collar are ribbed like design. Handkerchief style bottom. This could be used over bathing suit for a casual look or dress it up. Very light weight Size is L it could also fit XL Like NEW (L) RVCA women's hi lo racer back flowing sheer top. Colors are like a periwinkle. Mustard collar. You will need to wear a cami underneath No stains, rips or holes
126516	Maybelline great lash clear mascara	1	Beauty/Makeup/Eyes	Maybelline	9.0	0	2 great lash clear mascaras *** bundle to save on shipping
325076	Slim Shapewear Fit Corset BodyShaper	1	Sports & Outdoors/Exercise/Fitness accessories		13.0	1	FREE/FAST Shipping + Brand NEW Waist Trainer for Women Weight Loss Workout Yoga Exercise Belts Adjustable Slimming Lumbar Body Shaper Wrapper Tummy Trimmer Band Abdomen Binder Color Yellow+Black Features: *90%Polyester&10%Spandex.4 reinforced acrylic bones encased in heavy canvas.It is better to wear it over a top. *Double-adjustment velcro adjustment for sizing accuracy. *Flatten your belly. *Shape your waist. *Improve posture. *Prevents herniated disc and lumbar muscle sprains. *Lower back pain. *Ideal for use in the gym and other fitness activities. *Provides preventative and theraputic support to avoid weightlifting related injuries while shaping controling and reducing the waist and abdomen. *Easily adjustable from low to high due to the elastic band to increase the compression while training, shaping and loosing inches. *A great body shapewear and it is comfortable and easy to use. size.M
914982	FREE SHIP Kohl's Brand Maroon Cardigan	2	Women/Sweaters/Cardigan	Sonoma	6.0	1	Only wore this soft cardigan a few times. Is in great condition. Free shipping!
1153900	Dolce & gabbana the one used	3	Beauty/Fragrance/Women		16.0	0	Half way full
1365504	Lantern- Dimmable - Camp Light - LED	1	Sports & Outdoors/Outdoors/Hiking & Camping		9.0	0	"New Dimmable Lantern / Camp Light 12 LED Battery Operated - (Batteries Not Included) Measures: 7"" tall x 3"" wide"
1281920	Energy Oracle Cards	3	Other/Books/Religion & Spirituality		12.0	0	A used deck of the energy oracle cards. It also comes with the guidebook and a free organza bag for storage. It was used when I bought it; however I only used it a few times so it's still in great condition. #tarot #oracle cards #oracle #witchcraft #energy #wicca #cards
1264702	Banana Republic Blush Blouse	2	Women/Tops & Blouses/Blouse	Banana Republic	19.0	0	Never worn! Great condition!
200217	COSTA DEL MAR tee bundle	1	Women/Tops & Blouses/T-Shirts		28.0	0	Women's mint and pink COSTA tee. Worn and washed once. In PERFECT condition! Size M.
795783	LuLaRoe Tall & Curvy Leggings NWT	1	Women/Athletic Apparel/Pants, Tights, Leggings	LuLaRoe	12.0	1	White, gray, black, green, yellow, orange, pink, & light tan floral pattern New with tags and bag Smoke free, pet free home
1380220	Urban decay Naked 2 palette	3	Beauty/Makeup/Makeup Palettes	Urban Decay	25.0	1	Lightly used, plenty of life left
65210	(2) Silicone Beauty Blenders	1	Beauty/Tools & Accessories/Makeup Brushes & Tools	Sephora	10.0	1	Includes two brand new silicone beauty blenders. They came straight from my shop!
1462251	Lularoe TC Disney Minnie Mouse	1	Women/Athletic Apparel/Pants, Tights, Leggings	LuLaRoe	31.0	0	No description yet
170082	GALAXY NOTE PHONE CASES	1	Electronics/Cell Phones & Accessories/Cell Phone Accessories		16.0	0	5 PHONE CASES THESE CASES WILL FIT ANY GALAXY NOTE 3-5 PHONE PRICE IS FIRM
1359353	Vera Bradley bag purse flower design	3	Women/Women's Handbags/Shoulder Bag	Vera Bradley	17.0	0	Mid size vera bag I bought this for mom she didn't use it very long because we upgraded again lol has tons of room and pockets had front zippered pocket two side pockets top zipper section has three inside pockets and one zipper pocket inside strap can be adjusted to either be used as a shoulder bag or as a cross body bag etc MAKE A BUNDLE SAVE A BUNDLE Everything must go moving next week!!!!
253478	High End Foundation & Primer Bundle	1	Beauty/Makeup/Face	Sephora	5.0	1	Includes one of each sample: great to try before purchasing full size item! Bundle to save - YSL Touche Elcat with Sunscreen - Clinique Beyond Perfecting Foundation & Superprimer - Naked Skin by Urban Decay weightless Complete Coverage Concealer (3 diff shades- light, medium light, dark)
846147	Nose Rings ✨Pick Amount And Color✨	1	Beauty/Makeup/Face		3.0	1	Faux non piercing nose rings in any of the available colors. I have red, green, blue, purple, white, and pink! Blue not pictured. Minimum is 2 for [rm]. Want more? Add additional rings for just [rm] apiece! Only want one? I'll send one with any of my other items for [rm] extra! Ships in an envelope. I will ship within 48 hours. It takes about 3-7 total days to get to you. I have no control once it is shipped. I would appreciate a quick rating once received. Great if you don't want to get the real thing and no one will know! Show team spirit by picking your teams colors! Comes from a smoke-free home. Tags : Choker Stretch Necklace Black Retro Henna Vintage Elastic Necklaces 2016 Fashion Jewelry Women Girls Septum Clip Hoop Jewelry Football Gift Lipstick Matte Lip Gloss Makeup Funny Face Kimoji Cases iphone 5 5S SE 5C 6 6S 6PLUS 6SPlus 4 4S Clear Face Care Suction Black Mask Facial Mask Nose Blackhead Remover Peeling Sports Team Black Head Acne Treatments vs pink hot topic
1172330	american girl doll outfit	3	Kids/Toys/Dolls & Accessories	American Boy & Girl	14.0	0	American girl doll brand * white blouse * khaki pants * black boots
524054	Sam & Libby Metallic Gray Purse	2	Women/Women's Handbags/Messenger & Crossbody	Sam & Libby	13.0	1	Brand new, never used but no tags. Paper is still inside the purse.
504248	Windows 10 Bootable Usb	1	Electronics/Computers & Tablets/Laptops & Netbooks		19.0	0	Windows 10 Home bootable usb. 8gb usb and will come with product key.
1451821	Champagne toast 3 wick	1	Beauty/Fragrance/Candles & Home Scents		19.0	0	1 bbw 3 wick
1242703	Yugioh! Formula Synchron	1	Vintage & Collectibles/Trading Cards/Animation		6.0	1	Near mint Gold rare
1262724	Vintage nautica swim shorts	3	Men/Swimwear/Swim Trunks	Nautica	16.0	0	Vintage nautica spell out swim shorts. Vintage throwback retro windbreaker jacket snapback trunks swimming gear
494454	⭐️SALE⭐️LASH SENSATIONAL MASCARAS ⭐️	1	Beauty/Makeup/Eyes	Maybelline	13.0	0	BUNDLE OF 2 NIP MAYBELLINE MASCARAS LASH SENSATIONAL LUSCIOUS FANNING RESERVOIR BRUSH DENSE SUPPLE LASHES VOLUMIZING MASCARA COLOR: BLACKEST BLACK FULL FAN EFFECT ✔️CHECK OUT ALL MY OTHER LISTINGS. IF YOU NEED SOMETHING AND DONT SEE IT LISTED, JUST ASK AND ILL TRY TO GET IT FOR YOU⭐️ SORRY CAN NO LONGER DO FREE SHIPPING
597412	Suede Tan Wedges	3	Women/Shoes/Pumps		15.0	0	"If I remember correctly these were purchased from a Glik's store. The back heel is scuffed as shown in 4th picture. Suede is clean. These are tan not ""nude"" colored. PRICE IS FIRM, PLEASE DO NOT ASK FOR LOWER."
1363161	⚡️(M) NWT VS PINK Logo Boyshorts	1	Women/Underwear/Panties	PINK	10.0	1	New with tags, from Victoria's Secret PINK. Sold out in stores/online and hard to find! Size: Medium Jade Green Check out my info in my closet for shipping dates/updates! Price firm unless bundled with other items to save on shipping costs. Low-ballers, time wasters, rude/wise ones will be blocked with no hesitation.
245580	True Religion Camo Surf Board Shirts 32	2	Men/Shorts/Board, Surf	True Religion	19.0	0	Here we have a pair of True Religion Camo Surf Board Shirts in a men's size 32 in excellent condition with no signs of wear. From a nonsmoking home without pets.
1209713	Lot of 7 scentsy buddies	3	Home/Home Décor/Home Fragrance	Scentsy	99.0	1	No description yet
673481	A|X mens armani exchange long sleeve XL	3	Men/Tops/T-shirts	A|X Armani Exchange	10.0	0	wore 5 or 6 times
225529	Umgee top	2	Women/Tops & Blouses/Blouse		16.0	1	No description yet
775106	Hello kitty 4gb flash drive	1	Electronics/Computers & Tablets/Drives, Storage & Media		8.0	0	-take your data everywhere you go -compatible with Mac and pc In orginal packaging!
240964	NWT No Boundaries pink nightgown	1	Women/Tops & Blouses/T-Shirts	No Boundaries	14.0	0	Size: Large
730049	PINK Nation mystery box	1	Women/Other/Other	PINK	41.0	0	PINK Nation mystery box surprise yourself or somebody else with this PINK Nation mystery purchase before or after your purchase I will need your size
1236848	Brown lace up heeled boots	2	Women/Shoes/Boots		15.0	1	No description yet
1416016	Authentic Ag doll carrier	3	Kids/Toys/Dolls & Accessories	American Girl ®	32.0	0	Authentic American doll carrier (doll not included ). HOLDING
546642	Elephant Tank	1	Women/Tops & Blouses/Blouse		10.0	1	Beautiful cami tank is an amazing shirt with a unique design. Available for medium and small Feels soft to the touch. More Designs Available.
1123019	vs very sexy	2	Women/Underwear/Bras	Victoria's Secret	9.0	0	Super sexy!
840565	infant Tom's sz 3 fits sz 4 black	2	Kids/Girls 0-24 Mos/Shoes		19.0	0	black sparkle infant Tom's sz 3 fits sz 4 barely worn ...In excellent condition price firm
806206	Michael Kors Black/Neon Large Selma	3	Women/Women's Handbags/Satchel	Michael Kors	161.0	0	Michael Kors Authentic Large Colorblock Selma 10H x 13L x 5D Measurements 100% Authentic Without Original Retail Tags Original Packaging Used A handful of Times NO STAINS, NO HOLES, Smells like New Leather *The back middle right side has a smudge of Blue from Jeans, but hardly noticeable* Some VERY FAINT Tarnishing on Metal feet on bottom, which shows some use! Other than that, BAG is Beautiful & So Clean! Michael Kors Apple Green Front / Back Color Black Side Panel Color Black Handles & Shoulder Strap Color Large Satchel Size Selma Design/Style Gold Hardware Saffiano Hard Leather Adjustable OR Removable Shoulder Strap Included! Beautiful Condition RETAIL [rm] * See page for more Styles*
880782	Lularoe Medium Randy	1	Women/Tops & Blouses/T-Shirts	Independent	25.0	1	Brand new with tags
152911	For SQUISHYLOVER❤️️	3	Vintage & Collectibles/Antique/Collectibles		3.0	1	For squishy lover
967491	Infant Jordan Air Force 1	3	Kids/Boys 0-24 Mos/Shoes	Nike	21.0	0	Perfect for tiny newborn feet
930742	Greens on the Go! ItWorks!	1	Other/Daily & Travel items/Sports Nutrition		28.0	1	FREE SHIPPING!! RETAIL PRICE [rm]-[rm] Greens on the go packs. One box of 30 packets + 5 extra packets. Mix one packet with 8 fl. Ounces of water and juice. Opened to show packets. Box expires 12/2017. 5 bonus packets expire 9/2017
114779	Yugioh Ultra Rare Black Rose Dragon	3	Vintage & Collectibles/Trading Cards/Animation	Konami	4.0	1	Yu-Gi-Oh Ultra Rare Single Card in VLP/NM condition. Feel free to bundle!
338539	Lace Bell Sleeve Top	2	Women/Tops & Blouses/Blouse	Charlotte Russe	16.0	0	Beautiful lace bell sleeve royal blue top size small-medium. Brand new and never worn. Bought from a boutique. Tagged for exposure. Tags: rag & bone nasty gal UNIF dollskill American apparel Tobi Charlotte Russe h&m lf free people forever 21 Bebe dolls kill classy American Eagle Hollister billabong la Hearts Kendall and Kylie lf express
1208218	Toddler girl white & pink sandals bundle	3	Kids/Girls 0-24 Mos/Shoes	Stride Rite	15.0	0	No description yet
1440014	Lululemon about the base Long sleeve	3	Women/Athletic Apparel/Shirts & Tops	Lululemon	40.0	1	Size 6 Wore and washed 1 time.
727112	Low back tank	4	Women/Tops & Blouses/Tank, Cami	Mudd	7.0	1	A really fun tank that has a low back with a tropical front drawing. Used it a few times and the material is soft and fresh. Size: M Color: Creamy print has black, peach, and green. Further questions, please feel free to ask. Thanks! :)
236431	FIFA 14 for Xbox 360	3	Electronics/Video Games & Consoles/Games	Microsoft	7.0	1	FIFA 14 for Xbox 360. Disk only. Thank you FIFA Sports Xbox 360 Gaming
537696	4 large scrub pants	3	Other/Daily & Travel items/Health Care		16.0	0	Dark blue, brown, khaki green and tan All size large
535885	NorthFace Backpack	2	Men/Men's Accessories/Backpacks, Bags & Briefcases	The North Face	31.0	0	No description yet
1213979	Hourglass ambient light	2	Beauty/Makeup/Makeup Palettes		56.0	0	Only swatched 2x! Ambient light pallet by hourglass Usage also shown in photo
144509	Victoria's Secret bra	2	Women/Underwear/Bras	Victoria's Secret	24.0	0	VS 32 DDD bra in black with cute detail! Paid [rm] for it. Worn a few times.
59638	Funko Pop Han Solo Ceremony.	1	Vintage & Collectibles/Toy/Action Figure	Funko	13.0	1	Please see photos. Box Not Mint.
